0.00000,0.16731,0.30721,0.01714,0.25639,0.17230,0.07211,0.00753
0.16731,0.00000,0.01629,0.16393,0.00571,0.28546,0.32028,0.04103
0.30721,0.01629,0.00000,0.01969,0.11269,0.05476,0.26256,0.22680
0.01714,0.16393,0.01969,0.00000,0.37975,0.03315,0.24824,0.13810
0.25639,0.00571,0.11269,0.37975,0.00000,0.10101,0.00149,0.14335
0.17230,0.28546,0.05476,0.03315,0.10101,0.00000,0.00245,0.35032
0.07211,0.32028,0.26256,0.24824,0.00149,0.00245,0.00000,0.09287
0.00753,0.04103,0.22680,0.13810,0.14335,0.35032,0.09287,0.00000
